Date,Rainfall,Temp,Humidity,Wind Speed,Solar Rad,SO2,NO2,CO,O3,PM2.5,PM10
12/26/2017,0,21.4,70,2,425.06,28.29,2.9,1.08,1.15,141.14,203.39
12/27/2017,0,21.1,72,4,423.39,31.78,8.4,0.87,1.75,154.47,187.65
12/28/2017,0,19.4,85,2,410.21,26.68,53.63,1.51,1.04,146.29,161.97
12/29/2017,0,19.7,83,0,391.13,16.4,62.43,1.12,1.32,149.27,178.24
12/30/2017,0,21.6,67,0,393.64,32.31,75.46,0.32,1.02,131.61,156.2
12/31/2017,0,21.6,64,3,396.83,43.86,77.41,0.37,1.79,121.51,161.28
1/1/2018,0,20.6,71,0,385.57,26.8,10.63,2.03,1.81,141.15,183.37
1/2/2018,0,20.2,74,2.3,256.87,43.49,76.59,0.92,2.15,131.25,185
1/3/2018,0,18.4,54,3.3,253.2,15.82,73.93,0.22,2.12,120.8,148.27
1/4/2018,0,15.7,72,2.7,256.26,47.07,60.98,1.03,2.86,148.13,174.95
1/5/2018,0,16.1,82,2,398.75,31.25,55.65,1.06,1.74,160.1,184.28
1/6/2018,0,16.8,58,2,372.64,23.06,14.99,1.09,2.97,125.66,145.67
1/7/2018,0,14.1,67,3.5,378.39,39.25,15.12,0.49,3.02,161.24,188.25
1/8/2018,0,13,75,2,396.93,40.22,13.42,0.42,2.82,162.06,183.27
1/9/2018,0,16.6,64,2,407.2,25.25,13.94,1.27,1.73,155.12,194.53
1/10/2018,0,16.3,68,2,392.6,47.12,16.51,2.4,3.33,168.6,191.56
1/11/2018,0,13.8,83,2.7,386.33,38.14,54.94,2.68,1.58,171,216.1
1/12/2018,0,15.1,81,2,385.11,39.53,67.12,1.08,2,174.92,215.51
1/13/2018,0,15.7,83,0,364.98,47.1,15.62,1.15,2.56,157.89,203.99
1/14/2018,0,14.6,90,2,358.4,57.21,16.6,1.85,3.46,145.3,171.48
1/15/2018,0,15.7,83,2,373.47,48.13,17.42,0.61,1.98,159.93,188.48
1/16/2018,0,17.7,70,2,379.67,46.67,19.76,0.8,1.41,159.7,191.73
1/17/2018,0,18.8,75,2,385.4,36.4,15.63,1.67,1.94,188.65,235.11
1/18/2018,0,20.1,63,2,391.48,37.78,14.92,0.41,1.3,146.38,301.38
1/19/2018,0,20,58,2,401.11,26.32,15.37,0.62,0.68,134.68,325.1
1/20/2018,0,18.3,62,2,398.58,6.6,13.66,0.84,3.44,162.59,206.69
1/21/2018,0,19,66,2,388.57,42.36,75.8,0.54,4.78,126.43,282.65
1/22/2018,0,17.7,78,2.3,377.54,20.4,77.51,0.78,1.57,212.67,376.12
1/23/2018,0,19.8,67,2,399.26,11.88,64.93,0.45,1.66,180.52,367.82
1/24/2018,0,19.6,62,2,401.65,17.67,74.06,0.74,2.6,206.49,459.61
1/25/2018,0,20.5,58,2,397.24,24.47,73.05,1.13,3.38,182.61,393.01
1/26/2018,0,19.6,53,0,427.57,30.42,77.69,0.64,2.68,139.88,306.46
1/27/2018,0,17.1,64,2.3,423.13,21.63,86.25,1.15,3.24,179.29,275.48
1/28/2018,0,17.1,62,2.5,415.07,23.23,11.85,1.58,2.22,245.23,346.9
1/29/2018,0,17.6,66,2,397.98,15.94,13.09,1.06,3.21,303.64,480.28
1/30/2018,0,18.2,62,2.5,398.27,46.74,61.66,0.58,3.61,290.99,476.63
1/31/2018,0,19.1,67,2,402.1,65.45,65.86,0.22,4.59,303.37,488.77
2/1/2018,0,19.1,69,2,409.22,67.07,47.16,2.11,3.29,237.7,352.55
2/2/2018,0,19.6,79,0,398.25,37.95,42,0.79,2.05,381.69,526.04
2/3/2018,0,20.1,82,0,388.52,14.87,41.87,3.7,3.69,392.64,599.17
2/4/2018,0,22.4,71,2,416.95,20.78,42.44,1.44,4.88,233.64,435.22
2/5/2018,0,22.2,82,2,439.43,28.75,43.75,2.36,6.12,194.46,310.4
2/6/2018,0,21.7,69,0,438.59,26.15,45.07,1,6.81,243.19,384.91
2/7/2018,0,22.2,60,2,433.77,44.18,35.22,0.61,7.12,280.66,442.38
2/8/2018,0,21.9,50,2,423.79,44.19,42.27,0.51,8.13,186.03,321.78
2/9/2018,0,23.1,57,2,416.86,36.83,52.58,1.46,9.58,163.15,294.46
2/10/2018,0,23.6,49,2,422.89,75.56,52.24,1.1,7.58,188.73,307.77
2/11/2018,0,22.2,38,3,428.54,68.84,46.44,0.49,7.01,208.29,399.29
2/12/2018,0,23.3,46,2,436.25,66.44,45.36,0.64,12.31,101.57,472.43
2/13/2018,0,23.9,49,3,437.2,88.5,46.09,1.56,8.21,104.52,445.58
2/14/2018,0,23,59,2.5,437.18,48.9,43.87,1.16,8.5,194.33,361.9
2/15/2018,0,22.3,50,2.5,422.99,36.75,38.37,1.4,8.27,213.65,357.58
2/16/2018,0,22.4,51,3,380.13,115.96,32.59,1.24,9.03,262.2,417.71
2/17/2018,0,21.8,62,2.5,375.36,5.01,33.57,1.3,4.81,154.89,171.96
2/18/2018,0,22.5,62,2,381.36,63.77,31.82,2.27,9.14,224.15,381.34
2/19/2018,0,23.6,57,3,385.15,19.52,33.09,1.68,7.5,324.46,566.69
2/20/2018,0,24.5,57,3,375.83,58.62,23.39,2.25,6.92,316.88,575.3
2/21/2018,0,24.8,64,2,387.37,50.18,12.67,3.1,4.88,339.32,666.46
2/22/2018,0,25,60,2,385.89,31.42,14.86,3.07,8.24,303.2,520.55
2/23/2018,0,26.1,64,2,387.11,61.71,23.04,0.82,10.75,279.14,478.52
2/24/2018,0,25.8,71,2,377.53,19.82,47.44,2.42,8.78,167.94,295.24
2/25/2018,0,27.3,60,2,376.23,3.97,39.48,1.51,8.52,172.08,320.26
2/26/2018,4,23.4,73,5,427.59,3.07,51.27,0.83,7.58,173.22,339.6
2/27/2018,16,25.3,72,2,441.48,2.96,44.12,1.34,7.55,114.6,357.87
2/28/2018,0,25.8,60,2,442.3,2.72,41.3,0.37,6.96,70.58,402.72
3/1/2018,0,25.9,60,3,444.74,2.88,39.86,1.87,6.41,174.58,463.78
3/2/2018,0,26.7,59,3,454.42,3.09,35.52,3.16,7.56,250.56,512.13
3/3/2018,0,27.4,66,2.5,449.41,2.72,16.61,2.27,8.01,151.99,258.22
3/4/2018,0,28.2,66,2.3,446.52,2.86,19.54,0.84,5.33,148.29,267.63
3/5/2018,0,28.1,53,2,443.08,2.88,30.33,2.51,4.03,174.15,307.03
3/6/2018,0,27.4,46,2,408.8,3.37,40.94,2.58,2.89,239.85,432.62
3/7/2018,0,26.2,39,2.3,413.77,3.16,60.91,0.31,2.46,228.31,419.1
3/8/2018,0,25.9,45,2.5,402.23,3.22,51.5,2.56,3.23,236.11,420.95
3/9/2018,0,25.6,53,3,389.99,3.97,42.79,3.07,2.99,253.39,433.14
3/10/2018,0,25.5,45,3,406.44,6.7,40.46,1.49,3.08,279.77,481.47
3/11/2018,0,26.3,45,2.5,387.22,4.11,46.31,2.83,3.08,325.05,614.94
3/12/2018,0,27.5,62,3,428.69,3.53,41.68,1.83,1.88,251.76,416.54
3/13/2018,0,26.5,65,2.5,439.37,3.89,62.89,1.17,4.16,133.74,302.9
3/14/2018,0,27.6,71,3,436.11,3.15,56.17,1.12,4.34,87.18,317.22
3/15/2018,0,28.4,67,3,431.8,3.31,65.32,0.58,5.92,87.37,203.39
3/16/2018,0,27.3,65,2.5,440.84,4.1,72.6,0.64,10.92,99.55,120.96
3/17/2018,0,27.5,56,2,453.44,2.79,61.94,1.11,6.04,191.71,172.68
3/18/2018,0,28.1,60,2.5,428.59,3.35,42.49,3.19,4.39,230.09,282.4
3/19/2018,0,27.8,60,2.5,441.86,3.14,52.82,2.89,5.07,246.69,265.33
3/20/2018,0,27.1,44,2,396.05,2.88,49.66,0.94,7.79,226.23,261.66
3/21/2018,0,28.4,48,2.5,411.1,4.1,55.75,0.65,8.79,279.31,326.76
3/22/2018,0,28.1,60,2,423.41,3.58,68.89,1.48,5.59,184.24,247.61
3/23/2018,0,28.4,68,3,428.89,2.91,37.01,1.17,9.76,160.91,173.55
3/24/2018,0,29,68,3,435,3.65,22.11,2.1,11.75,156.58,141.43
3/25/2018,0,29.6,64,2,397.42,2.9,22.42,1.28,7.83,205.75,236.23
3/26/2018,2,27.2,67,2.5,410.98,5.56,21.5,0.09,6.62,197.77,217.26
3/27/2018,0,27.6,72,2.5,445.81,6.01,18.12,0.56,6.04,175.05,203.12
3/28/2018,0,28.9,68,2.7,461.79,3.9,20.25,0.29,6.21,93.25,167
3/29/2018,0,28.8,68,2.7,454.47,2.6,18.35,0.72,6.46,88.34,157.26
3/30/2018,0,25.1,74,4,433.53,2.5,12.85,1.11,6.04,104.7,198.44
3/31/2018,1,24.2,69,3,462.84,3.32,0.37,2.66,4.35,82.49,138.67
4/1/2018,14,27.5,55,2,439.92,3.33,27.48,2.66,5.67,138.58,221.29
4/2/2018,0,26.1,66,2,459.61,3.87,54.63,4.12,6.32,121.87,233.08
4/3/2018,0,28.6,58,2,454.8,3.5,36.65,3.13,5.13,142.23,232.37
4/4/2018,0,27.6,62,3,455.06,2.93,39.8,0.8,4.89,164.52,259.38
4/5/2018,0,27.7,61,5.3,437.45,3.47,47.06,1.09,4.64,115.68,211.82
4/6/2018,0,26.5,71,3,442.17,2.98,38.29,0.48,6.34,77.59,130.4
4/7/2018,2,26.7,71,2.3,472.24,2.87,27.95,1.06,4.64,83.85,143.72
4/8/2018,5,25.8,75,2,480.57,2.82,29.18,1.04,4.84,100.55,160.54
4/9/2018,0,28.3,65,3,480.87,3.34,31.42,2.12,5.43,129.49,208.03
4/10/2018,0,28.6,61,3,484.79,4.77,36.74,1.69,6.63,58.8,127.32
4/11/2018,0,26.9,70,3,484.18,4.21,36.12,1,6,60.58,109.64
4/12/2018,8,27,63,2,486.33,4.97,1.2,1.01,3.9,79.32,129.47
4/13/2018,5,28.4,66,2.5,485.83,5.7,1.88,0.31,4.02,59.89,109.08
4/14/2018,0,26.5,76,2,488.23,7.78,1.49,1.21,5.07,41.2,67.85
4/15/2018,42,28.7,65,0,394.72,5.07,1.46,1.46,6.88,68.05,115.66
4/16/2018,0,29.7,61,2,411.8,2.97,1.52,0.51,6.1,72.06,134.41
4/17/2018,0,25,76,4,475.99,4.13,53.93,0.67,5.59,85.09,135.92
4/18/2018,50,27.8,70,2,475.64,4.25,33.18,1.67,6.32,87.08,135.22
4/19/2018,12,27.2,75,3.5,455.73,3.59,34.2,1.6,3.85,75.01,125.42
4/20/2018,2,28.6,72,2.8,441.7,3.96,43.01,1.32,3.33,67.53,126.67
4/21/2018,17,26.6,86,3,443.47,3.62,35.72,1.31,4.17,62.68,103.88
4/22/2018,12,28,80,6,414.58,2.87,39.75,0.87,2.67,56.65,102.63
4/23/2018,5,29.6,76,2,428,3.04,35.46,3.71,4.72,117.38,195.4
4/24/2018,0,30.2,73,2.3,419.82,3.58,40.88,0.19,5.42,87.67,157.44
4/25/2018,0,27.5,66,2.3,468.69,3.3,0.92,0.24,5.72,59.54,125.55
4/26/2018,26,26.8,64,3.8,474.23,4.04,1.07,0.55,5.64,62.4,103.1
4/27/2018,32,26.7,69,2.3,483.49,4.6,24.12,0.86,9.13,70.86,105.38
4/28/2018,0,29.2,64,3.3,467.13,4.38,1.09,1.03,6.32,92.95,164.31
4/29/2018,0,22.3,86,3,466.42,3.2,51.36,0.3,2.13,55.56,99.76
4/30/2018,77,22.7,87,4,461.82,2.84,33.37,0.27,3.11,40.17,87.39
5/1/2018,32,27.4,74,3.5,450.4,1.96,29.41,3.12,5.38,46.28,86.15
5/2/2018,0,25.2,80,3,454.93,2.82,33.84,2.32,6.58,56.03,102.04
5/3/2018,5,26.7,74,3,485.91,3.47,27.2,1.36,5.11,76.03,145.24
5/4/2018,0,25.9,82,4,486.27,3.64,36.06,0.69,8.15,98.99,165.43
5/5/2018,19,26.9,81,5,496.66,3.9,23.32,1.02,11.13,59.56,96.28
5/6/2018,24,29.4,76,4,494.76,2.7,24.6,0.83,5.85,35.44,85.04
5/7/2018,4,27.2,81,2.3,488.19,13.01,29.47,1.57,5.01,55.89,115.07
5/8/2018,0,29.6,81,5.7,499.57,5.43,31.84,1.47,3.49,51.34,111.67
5/9/2018,0,27.8,84,2,468.38,9.84,58.42,0.28,5.2,39.4,95.99
5/10/2018,14,24.4,84,4.5,479.48,16.96,36.86,0.31,4.31,66.63,121.03
5/11/2018,15,25.8,77,7.3,499.82,5.32,27.59,0.81,3.25,54.75,93.28
5/12/2018,2,27.5,71,6,498.11,7.49,31.11,1.47,7.26,69.11,136.17
5/13/2018,0,26.9,77,3,498.14,0.54,34.48,1.23,2.91,125.65,180.95
5/14/2018,42,27.7,74,2,487.16,0.14,34.09,1.04,4.18,73.12,151.07
5/15/2018,0,28.5,74,4.5,466.37,3.35,38.82,0.86,8.42,80.26,147.75
5/16/2018,22,23.8,83,5,445.53,10.06,40.13,1.07,4.41,72.72,135.93
5/17/2018,10,27.7,79,5,470.45,13.53,41.91,0.76,6.06,70.88,139.02
5/18/2018,0,25.8,87,4,480.7,0.24,33.51,2.33,5.91,57.28,86.56
5/19/2018,31,27.9,83,2,495.65,0.2,31.84,1.2,7.13,49.49,96.31
5/20/2018,35,26.9,83,3,503.18,6.94,26.55,0.91,4.76,52.86,111.18
5/21/2018,35,26.3,90,6,502.35,0.22,31.41,1.26,2.32,72.18,119.2
5/22/2018,19,28.1,89,3,507.88,0.26,26.17,2.41,3.23,48.41,88.47
5/23/2018,12,26.7,90,4,510.81,0.31,27.95,2.02,2.65,53.01,92.7
5/24/2018,52,28.7,83,5,507.76,0.29,26.86,0.99,2.76,53.1,99.02
5/25/2018,1,28.9,82,3.8,506.28,0.42,24.05,0.19,3.7,31.17,57.89
5/26/2018,18,30.7,78,2,487.87,0.73,28.19,1.81,3.48,32.11,72.94
5/27/2018,0,31.3,73,2.5,488.62,9.2,38.86,1.28,4.44,24.69,55.7
5/28/2018,0,30.6,70,2.5,489.92,10.96,42.98,0.56,9.86,32.51,69.28
5/29/2018,0,29.9,62,4,492.25,9.75,41.64,1.39,13.96,68.35,124.4
5/30/2018,0,30.6,65,3.5,465.06,1.15,35.76,3.02,11.03,69.3,124.87
5/31/2018,0,26.1,87,2,476.78,1.49,33.18,1.14,5.61,63.04,99.76
6/1/2018,82,26.6,89,3,457.37,1.51,33.49,1.3,3.4,54.11,88.55
6/2/2018,1,28.8,83,3,465.63,1.52,27.49,0.63,2.34,60.3,103.37
6/3/2018,2,28,87,3,496.91,1.86,22.1,0.63,2.67,41.75,98.9
6/4/2018,35,29,84,5,490.32,2.23,30.65,0.89,3.68,78.38,121.55
6/5/2018,23,30.3,77,0,469.56,2.08,36.8,1.22,6.2,53.52,83.21
6/6/2018,0,30,84,3,491.64,1.6,36.14,0.25,5.06,45.48,73.76
6/7/2018,6,31.2,78,3,510.08,1.66,32.32,0.21,3.85,44.29,71.22
6/8/2018,1,30.7,79,3,497.56,1.05,32.97,2.54,5.04,34.92,58.09
6/9/2018,0,30.9,76,3,488.35,1.55,36.14,2.47,4.31,75.04,114.22
6/10/2018,3,28.9,83,3,502.58,6.18,32.3,0.68,4.28,39.35,56.38
6/11/2018,24,29,84,5,481.53,1.85,29.04,1.45,5.55,41.17,80.02
6/12/2018,0,28.3,90,3,446.24,1.51,28.41,0.92,10.15,30.28,45.06
6/13/2018,58,29.2,87,3.5,474.66,1.43,26.12,0.47,7.93,36.7,66.25
6/14/2018,0,31.8,80,3,484.37,1.83,28.05,0.12,7.18,63.53,95.71
6/15/2018,0,29.6,83,7,483.76,1.57,31.26,0.59,5.6,69.02,102.85
6/16/2018,8,27.7,79,4.7,465.4,1.07,26.06,0.57,11.05,36.38,48.77
6/17/2018,1,30.2,79,2.8,475.61,1.13,28.8,0.23,7.9,46.99,65.63
6/18/2018,1,31.4,80,3,479.16,1.75,27.22,0.82,7.35,53.65,64.05
6/19/2018,0,26.5,85,3,454.27,1.87,36.13,2.59,7.23,48.17,61.98
6/20/2018,8,30.2,77,5,467.04,1.41,34.1,3.11,6.08,52.99,69.08
6/21/2018,0,30.8,77,3,476.96,0.46,31.5,1.76,5.44,42.4,57.52
6/22/2018,1,30.7,75,4.3,482.7,0.86,29.21,2.5,4.55,26.2,37.43
6/23/2018,0,28.2,88,3,490.86,1.16,32.03,2.69,3.77,26.97,38.6
6/24/2018,62,29.4,83,4.7,491.53,1.83,29.34,2.34,6.24,48.34,62.46
6/25/2018,0,27.8,89,5,486.96,1.39,25.19,1.72,4.13,36.56,49.02
6/26/2018,31,29.5,77,4,490.63,1.52,22.63,1.3,4.52,51.79,64.43
6/27/2018,3,28.6,79,4,489.57,1.9,21.91,0.84,2.3,52.99,60.73
6/28/2018,12,28.6,80,4.2,482.89,1.73,23.14,0.56,17.2,29.51,65.48
6/29/2018,4,29.7,76,3.9,483.89,1.94,23.01,1.15,12.21,33.92,66.67
6/30/2018,0,29.9,78,5.4,486.31,1.29,23.65,1.34,12.99,27.58,57.49
7/1/2018,0,30.1,76,5,416.04,1.79,1.03,0.67,6.94,28.99,57.87
7/2/2018,1,29.1,81,3,375,1.98,29.12,2.08,13.13,28.4,41.04
7/3/2018,23,27.2,92,3,375,1.98,24.52,0.72,12.92,23.6,32.2
7/4/2018,43,27.5,91,3.3,375,2.03,31.53,1.1,11.61,32.86,51.8
7/5/2018,7,29.5,82,3.3,374.98,2.02,31.19,2.51,8.62,37.02,56.79
7/6/2018,0,30.4,78,3,531.84,2.26,23.06,2.59,8.84,47.71,74.52
7/7/2018,0,30.8,72,3,411.3,2.17,29.66,0.84,4.55,34.99,54.61
7/8/2018,0,29.9,77,5.3,437.96,2.24,27.17,2.57,3.24,45,78.65
7/9/2018,3,29.2,80,4.5,458.9,2.07,21.39,4.54,5.01,42.04,74.65
7/10/2018,1,29.7,79,4.7,446.73,1.99,9.12,1.6,3.28,43.58,69.53
7/11/2018,0,30.2,76,3,435.09,2.01,11.75,4.56,3.61,48.1,84.52
7/12/2018,9,30.2,79,3,445.85,2.2,7.45,5.74,4.39,43.2,55.34
7/13/2018,9,30.4,78,3,456.83,1.84,30.58,0.62,3.5,45.08,66.82
7/14/2018,1,31.1,73,2.8,453.15,1.86,28.83,0.57,1.46,46.28,71.39
7/15/2018,0,30,79,3.3,465.2,2,30.18,1.09,2.38,39.38,61.45
7/16/2018,3,29.7,78,5,454.99,0.47,31.34,1.29,2.54,23.95,42.88
7/17/2018,5,28.6,86,4,436.3,1.48,29.66,2.54,2.56,35.48,59.1
7/18/2018,24,30.8,76,5,448.86,2.06,15.14,0.71,3.57,39,73.36
7/19/2018,0,33,72,0,441.46,2.07,35.12,0.29,4.98,50.26,78.11
7/20/2018,0,31.1,73,3,446.71,2.12,51.13,1.42,4.5,59.16,95.63
7/21/2018,3,28.7,83,3.8,442.01,2.08,28.3,2.85,2.38,41.57,53.27
7/22/2018,15,29.1,87,4,428.31,2.04,26.23,1.3,2.63,40.41,57.83
7/23/2018,23,27.3,89,4,417.06,2.47,24.6,0.14,2.85,47.99,64.4
7/24/2018,55,27.1,93,4,418.49,2.14,23.01,2.78,3.1,101.38,101.41
7/25/2018,60,27.4,90,3,426.16,2.02,17.19,0.6,2.56,27.19,37.58
7/26/2018,39,27.2,90,3,416.76,2.2,18.7,1.38,2.45,28.87,42.28
7/27/2018,10,28,90,3,417.55,2.11,18.62,0.11,2.33,39.84,51.69
7/28/2018,10,27.8,89,3,393.33,2.17,20.68,0.08,3.41,34.21,45.09
7/29/2018,4,28.9,82,3,383.34,2.32,21.69,0.12,3.55,37.44,69.36
7/30/2018,0,28.8,83,2,375.75,2.01,22.22,1.78,4.03,41.03,71.87
7/31/2018,6,29.4,79,2,371.42,2.07,25.16,0.14,3.29,49.29,86.54
8/1/2018,3,28.4,83,2.5,334.14,2.04,20.52,0.14,5.97,38.33,52.15
8/2/2018,25,27.6,88,2.5,288.96,2.15,19.03,2.49,3.67,54.1,67.82
8/3/2018,25,28.5,83,3,273.12,2.06,18.75,0.63,4.38,56.05,74.64
8/4/2018,0,28.8,87,0,375.52,2.02,19.66,1.14,5.94,52.43,74.8
8/5/2018,5,29.1,85,3,381.1,2.08,21.68,2.17,6.32,77.41,108.9
8/6/2018,19,29.5,82,3,372.3,2.02,25.46,0.37,6.88,72.51,86.49
8/7/2018,12,30,72,3.7,351.51,2.04,20.19,0.28,3.97,36.42,64.95
8/8/2018,0,30,74,4.3,297.33,1.98,58.65,0.18,3.22,57.23,89.73
8/9/2018,0,29.6,78,5,304.11,2.07,56.55,0.77,3.19,54.89,96.83
8/10/2018,0,30.8,72,2,301.27,2.12,53.72,0.19,3.52,38.31,64.54
8/11/2018,0,30.6,74,3.7,292.09,2.09,15.21,0.88,4.66,38.07,65.68
8/12/2018,0,29,83,2,394.42,1.79,22.21,0.47,3.31,38.22,63.29
8/13/2018,9,31,73,3,489,2.03,25.59,0.16,7.28,42.06,72.39
8/14/2018,2,31.3,71,5,489.94,2.15,24.09,1.65,11.74,32.96,59.59
8/15/2018,3,31.3,68,5.3,491.69,1.96,24.56,0.17,14.03,38.88,64.29
8/16/2018,0,30.6,72,3.5,487.67,1.94,23.38,0.15,12.79,40.03,76.73
8/17/2018,1,30.6,76,3,451.08,1.93,32.18,7.19,11.88,36.08,52.88
8/18/2018,2,32,73,3,484.73,1.94,18.98,0.18,13.56,47.74,63.25
8/19/2018,1,30.2,77,4,488.15,1.95,16.12,0.13,9.71,43.14,57.29
8/20/2018,10,29.4,78,4.3,499.14,1.9,16.27,1.68,9.41,31.79,45.39
8/21/2018,10,29.1,83,3.5,497.84,1.97,17.42,0.14,10.13,26.44,35.64
8/22/2018,0,30,80,3.5,469.85,1.93,15.63,0.22,12.33,20.94,29.54
8/23/2018,2,29.9,81,3.5,477.57,2.04,14.38,0.15,14.44,24.12,23.41
8/24/2018,6,29.6,81,3.7,493.87,1.92,36.44,0.39,5.74,32.83,55.43
8/25/2018,0,30.1,76,3.7,508.23,1.98,36.35,2.66,5.87,32.99,64.18
8/26/2018,2,29.9,77,3,513.43,2.02,33.98,1.96,4.73,33.64,62.53
8/27/2018,2,29.4,76,5,479.77,1.97,36.13,1.05,11.36,31.98,45.8
8/28/2018,0,29.5,79,3.3,496.83,1.83,23.7,0.18,11.17,26.64,42.29
8/29/2018,0,29,82,2,480.25,1.89,22.74,0.19,7.96,34.29,50.56
8/30/2018,2,29.7,80,2,489.92,1.95,19.03,0.61,5.61,36.26,54.56
8/31/2018,0,30.7,75,4.3,498.87,1.77,31.37,2.99,5.43,20.32,28.58
9/1/2018,2,29.9,76,3.8,490.04,1.94,13.2,0.06,2.23,29.23,49.07
9/2/2018,0,28.3,86,3,482.2,1.98,8.08,0.13,1.8,36.29,48.8
9/3/2018,15,29.7,80,3.7,485.51,1.81,7.03,0.08,1.9,48.17,63.28
9/4/2018,0,29.5,83,3.7,477.54,2.18,12.16,0.68,1.92,47.5,55.68
9/5/2018,4,29.8,74,4.3,482.39,1.95,12.87,0.15,1.97,51.29,62.33
9/6/2018,0,29.2,72,8.7,476.23,2.05,13.73,1.38,2.12,38.72,51.87
9/7/2018,0,29.3,79,5.8,478.22,1.97,11.04,0.05,2.15,40.97,53.12
9/8/2018,0,30.3,73,2.7,482.26,2,11.66,0.16,2.8,45.42,73.95
9/9/2018,0,30.2,73,2.3,486.21,1.9,10.81,0.09,3.79,37.33,58.28
9/10/2018,0,29.7,75,3,488.94,2,10.68,0.28,3.37,46.01,60.28
9/11/2018,0,29.1,80,4,485.35,1.99,11.58,0.07,4.8,30.96,66.38
9/12/2018,1,29.4,84,2,475.27,2.3,13.19,0.15,4.61,50.36,57.66
9/13/2018,15,27.9,90,3,464.59,2.05,12.68,0.07,2.42,67.95,93.11
9/14/2018,3,28.5,84,3,452.33,1.97,8.38,0.08,2.71,65.23,84.55
9/15/2018,0,30.1,77,5,469.44,2.03,19.75,0.25,4.66,73.2,104.49
9/16/2018,0,30.7,70,3,484.51,1.99,19.69,0.08,3.28,74.63,118.03
9/17/2018,0,31.6,70,0,483.08,2.12,25.96,0.22,5.07,67.69,105.6
9/18/2018,0,32.1,69,0,481.31,1.95,11.55,0.08,3.2,92.29,134.43
9/19/2018,0,31.8,70,5,484.48,1.95,11.78,0.11,3.54,77.57,110.85
9/20/2018,23,28.9,80,4,470.95,2,10.73,0.56,3.45,35.73,49.41
9/21/2018,2,28.2,79,5,466.04,1.99,9.18,0.13,2.57,23.77,38.87
9/22/2018,6,28.5,84,3,468.72,2.11,8.71,0.06,2.84,48.46,64.87
9/23/2018,3,29.7,78,3,470.99,1.96,8.86,0.15,3.43,44.91,57.59
9/24/2018,0,30.4,74,3.5,481.08,2.02,10.21,1.12,4.84,50.24,70.71
9/25/2018,0,29.7,79,4,465.58,2.06,11.09,0.15,2.94,51.47,69.04
9/26/2018,0,30.1,77,3,478.52,2.08,7.36,0.07,2.62,40.01,40.34
9/27/2018,0,28.4,86,3,465.12,2.09,11.96,1.86,3.62,78.28,104.65
9/28/2018,2,30.5,75,0,479.66,1.93,8.23,0.99,3.15,119.91,157.7
9/29/2018,0,30.4,77,5,463.32,1.99,7.26,0.35,3.49,103.65,140.28
9/30/2018,0,31.4,66,3,477.09,1.98,4.76,0.08,3.97,82.98,122.27
10/1/2018,0,30.3,61,5,486.59,2.99,11.38,0.93,4.37,94.33,147.33
10/2/2018,0,30.6,58,3,475.38,4.32,12.81,0.38,6.55,81.55,127.61
10/3/2018,0,31.1,62,3,470.22,3.24,15.49,0.35,6.17,83.95,128.41
10/4/2018,0,29,74,5,478.41,4.55,15.72,0.29,3.68,110.94,162.17
10/5/2018,0,29.3,71,3,489.06,1.13,25.82,0.89,3.06,147.09,248.07
10/6/2018,0,28.4,73,5,469.02,1.49,13.54,0.69,4.63,130.94,183.49
10/7/2018,0,29.4,69,4,464.12,5.39,27.65,0.64,3.65,107.22,159.86
10/8/2018,0,29.7,62,4,470.49,10.32,62.24,0.23,2.74,115.6,178.8
10/9/2018,0,28.3,73,4,474.69,3.27,136.18,1.29,3.63,62,85.09
10/10/2018,0,25.7,84,3.3,475.67,1.79,80.36,0.41,2.03,33.39,57.17
10/11/2018,1,25.2,86,5.3,472.7,1.55,26.82,0.15,4.59,22.96,35.37
10/12/2018,1,24.6,92,3,451.6,1.21,25.82,0.97,7.05,35.93,52.84
10/13/2018,24,24.6,90,4.5,456.58,2.49,27.69,1.71,8.85,47.99,69.69
10/14/2018,15,25.2,83,5,465.43,6.74,32.18,1.29,13.11,41.76,67.22
10/15/2018,0,27.1,75,4.5,469.49,1.83,33.92,0.25,9.3,84.79,136.98
10/16/2018,0,27.2,68,2,476.03,2.95,74.23,2.7,11.75,103.01,162.73
10/17/2018,0,26.6,67,3,483.44,2.87,36.93,1.21,12.05,111.56,183.85
10/18/2018,0,27.3,67,0,487.47,2.05,29.08,0.39,15.06,114.58,185.28
10/19/2018,0,27.8,72,3,483.43,6.49,29.19,2.55,14.6,133.87,214.66
10/20/2018,0,27.6,76,0,480.91,17.19,34.22,1.46,11.73,151.81,231.17
10/21/2018,0,27.6,68,3,374.64,39.72,42.51,1,8,104.65,255.9
10/22/2018,0,27.7,71,5,411.33,36.75,38.78,0.9,11.82,31.72,169.1
10/23/2018,0,27.1,71,3,471.67,31.01,44.6,0.85,7.68,19.08,156.66
10/24/2018,0,27.1,67,3,476.94,34.4,45.83,1.16,8.25,8.21,152.02
10/25/2018,0,27.1,58,3,437.51,51.45,45.69,2.41,8.92,30.29,153.4
10/26/2018,0,26.6,62,3,463.36,41.88,41.2,1.57,12.8,91.57,150.55
10/27/2018,0,27.5,61,3,435.55,33.75,35.12,4.13,14.14,42.25,126.85
10/28/2018,1,23.2,84,6.5,451.69,58.59,26.37,0.99,15.11,43.6,63.76
